"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Lnx2",0,1.83572972889792,0.3,0.065,0
"Ufd1l",0,2.00270078390537,0.362,0.127,0
"Faim",0,1.62412861171426,0.342,0.108,0
"Net1",0,2.78742129308632,0.278,0.044,0
"Hrct1",0,1.84016152999873,0.311,0.077,0
"Per1",0,1.80732377525545,0.271,0.039,0
"Rab1",0,9.36190238364464,0.229,0,0
"Rpl12",0,-1.37985060439657,0.375,0.603,0
"Maf",0,-8.06888321200988,0.012,0.239,0
"Slc52a2",0,3.44912833990153,0.247,0.021,0
"Rpl28",0,-1.09628456158432,0.608,0.833,0
"Esyt1",0,1.72218991047097,0.313,0.089,0
"Cdc42se1",0,1.42657996571011,0.34,0.117,0
"Ctsc",0,3.02854617436892,0.254,0.032,0
"Rps12",0,-1.23208759536916,0.591,0.812,0
"Smox",0,1.81930436658873,0.31,0.089,0
"Thsd1",0,1.34678672001704,0.368,0.147,0
"Srgap2",0,1.18689487358309,0.338,0.118,0
"Car8",0,-8.41792290743683,0.004,0.224,0
"Bst2",0,-1.76757459733797,0.522,0.741,0
"Stk38",0,1.42193081353967,0.322,0.104,0
"Ecscr",0,-1.61681618047911,0.43,0.648,0
"Foxc1",0,3.10448417234125,0.24,0.022,0
"Nomo1",0,2.16900746806314,0.277,0.06,0
"Stard3nl",0,1.27102006742279,0.38,0.163,0
"Clip1",0,1.39960640576449,0.335,0.12,0
"Cd97",0,9.8693573931157,0.214,0,0
"Ggact",0,4.35909599099794,0.222,0.008,0
"Rps17",0,-1.0562046783222,0.667,0.881,0
"Gcnt2",0,1.74197214326359,0.303,0.09,0
"AI467606",0,2.43928282840088,0.258,0.046,0
"Htra1",0,1.2563564746624,0.311,0.099,0
"Snupn",0,3.85793079651886,0.24,0.029,0
"Rps23",0,-1.00152786920901,0.727,0.937,0
"Mir126a",0,9.59908786041424,0.21,0,0
"Tbx1",0,2.43515922671674,0.24,0.03,0
"Gm42418",0,-1.36688698384233,0.552,0.762,0
"Gas5",0,5.05028672276046,0.214,0.006,0
"Mir703",0,4.64422753620443,0.213,0.005,0
"Lphn2",0,10.9799330985746,0.206,0,0
"Acox1",0,1.86110542529001,0.286,0.08,0
"Msrb2",0,2.35043053913196,0.261,0.056,0
"Lipa",0,1.40311483001319,0.336,0.132,0
"Proser2",0,1.66250705367854,0.28,0.077,0
"Rab11fip1",0,8.2929614727713,0.204,0.001,0
"Xist",0,8.44634809735157,0.203,0.001,0
"Ndnf",0,6.62307061034313,0.205,0.003,0
"Nhsl1",0,3.34650435054491,0.217,0.016,0
"Scamp1",0,1.60702454521267,0.304,0.103,0
"Akr1c14",0,2.82093490078535,0.241,0.041,0
"Slc46a3",0,2.92977119074829,0.231,0.032,0
"Tenc1",0,8.05968093806417,0.199,0,0
"Cpt1a",0,2.35079332472257,0.269,0.07,0
"Stra6",0,10.6502550614177,0.198,0,0
"Atp8a1",0,1.51629852704943,0.284,0.086,0
"Pisd-ps1",0,8.20967001093099,0.197,0,0
"Tmem98",0,2.09249600863847,0.246,0.053,0
"Sfxn3",0,1.35616342576047,0.305,0.112,0
"Aif1l",0,4.55051210908212,0.202,0.01,0
"Lrp8",0,11.0186859292412,0.192,0,0
"Cdk19",0,2.07125442669098,0.255,0.063,0
"Apcdd1",0,8.90107760965279,0.192,0.001,0
"AY036118",0,-1.4546202382012,0.521,0.712,0
"Ralgapa1",0,1.46135402923956,0.281,0.091,0
"Shroom1",0,11.9840312051741,0.19,0,0
"Cd83",0,7.01092507553217,0.191,0.001,0
"1110034G24Rik",0,1.84846851327725,0.273,0.084,0
"5430416O09Rik",0,2.20683532465668,0.227,0.038,0
"2310022B05Rik",0,1.73837650249317,0.261,0.072,0
"Tmem66",0,9.0245448892854,0.189,0,0
"Gbe1",0,2.21817726046605,0.239,0.05,0
"Prr5l",0,2.89715337422989,0.218,0.03,0
"Rpl17",0,-1.03108361585445,0.697,0.884,0
"Dbp",0,1.32912250858107,0.262,0.075,0
"Rpl10",0,-1.18906887601153,0.688,0.874,0
"Plekhg5",0,1.30018464666832,0.265,0.079,0
"Tcf7",0,4.19013497701322,0.198,0.012,0
"Tmtc2",0,1.99004405357258,0.238,0.053,0
"Myo1d",0,2.44630157355532,0.226,0.041,0
"Def6",0,2.52816295375464,0.221,0.036,0
"Jag2",0,1.9814915937878,0.215,0.032,0
"Gm12060",0,8.37039414951539,0.182,0,0
"Ncoa4",0,2.34539806185717,0.194,0.013,0
"Mfhas1",0,1.43622603062656,0.262,0.082,0
"B3gnt2",0,5.7237572869147,0.184,0.004,0
"Nt5c2",0,2.63599258130453,0.214,0.034,0
"2700089E24Rik",0,9.57979697421752,0.179,0,0
"Sos1",0,2.44376764505941,0.215,0.036,0
"Anks1",0,1.34021839850633,0.254,0.077,0
"Vps28",0,8.79093650311376,0.176,0,0
"BC002163.2",0,8.54653456400057,0.176,0,0
"Tgfa",0,4.50826706776237,0.184,0.009,0
"Sesn1",0,1.97131260816649,0.237,0.062,0
"Gpr56",0,8.74058158152967,0.173,0,0
"Car5a",0,9.86567035625497,0.172,0,0
"Rnaset2b.1",0,8.02623640921386,0.172,0,0
"Gm6402",0,7.37558603648758,0.172,0,0
"Rps28",0,-1.31964849080696,0.751,0.921,0
"Tbc1d14",0,2.96642108840008,0.199,0.029,0
"Atp6v0e2",0,2.28334997066176,0.208,0.039,0
"Rora",0,1.74302001094484,0.236,0.067,0
"Axin2",0,2.96543281931499,0.183,0.015,0
"Nanos1",0,5.24118173142627,0.17,0.004,0
"Ick",0,1.57168110219975,0.221,0.056,0
"A4galt",0,1.71086953885778,0.233,0.069,0
"Cpe",0,1.92860708575644,0.218,0.055,0
"Mir3064",0,4.44500438145498,0.169,0.006,0
"Tmeff1",0,3.48971617771936,0.18,0.017,0
"Rictor",0,2.54251920607857,0.201,0.039,0
"Vps25",0,2.14957556256017,0.212,0.05,0
"Synpo2",0,4.32944071538102,0.166,0.005,0
"Enpp2",0,3.22689043440115,0.193,0.032,0
"Egfl8",0,2.73749611197648,0.191,0.031,0
"0610031J06Rik",0,9.17651761477898,0.159,0,0
"Cx3cl1",0,1.62908151585488,0.226,0.067,0
"Dock4",0,4.7179447470274,0.164,0.005,0
"Pomc",0,4.42932808383634,0.165,0.007,0
"Rcan2",0,2.24653725512413,0.194,0.036,0
"Zak",0,1.92869638291603,0.202,0.046,0
"Slc25a1",0,2.25307453972053,0.201,0.046,0
"Klf12",0,10.2661980112415,0.156,0.001,0
"4430402I18Rik",0,3.42843309977878,0.17,0.019,0
"0610039K10Rik",0,3.38242819104689,0.153,0.004,0
"Efcab4a",0,9.58600216752667,0.149,0,0
"Rpl36a",0,-1.10532393632371,0.652,0.8,0
"Pgm5",0,1.70634286372236,0.192,0.044,0
"Cdkn2b",0,2.80811894950208,0.176,0.028,0
"Cog5",0,2.08036673658092,0.161,0.013,0
"Cthrc1",0,1.80160301005793,0.197,0.05,0
"Rps15a-ps4",0,7.87100834551723,0.147,0,0
"Gpr155",0,4.14308594323257,0.156,0.01,0
"Slc16a9",0,2.2764556780917,0.172,0.026,0
"Pisd-ps2",0,8.10299962548,0.146,0,0
"Zic2",0,10.8627743851337,0.145,0,0
"Fam118a",0,2.84825098014236,0.168,0.024,0
"Usp54",0,3.65205839103265,0.154,0.012,0
"Gm15421",0,8.59942322301428,0.14,0,0
"Syne1.1",0,9.25239881399587,0.139,0,0
"Mir6906",0,8.01766212245502,0.139,0,0
"Cct6a",0,5.20570230684339,0.144,0.005,0
"Nr1d2",0,1.91379104148122,0.181,0.043,0
"Gm20748",0,9.5683327454234,0.138,0,0
"Rps4l",0,6.19754631180804,0.138,0.001,0
"Inpp5f",0,2.48121474136614,0.164,0.027,0
"Specc1l",0,1.8737403349025,0.181,0.045,0
"2810025M15Rik",0,6.23350982741138,0.137,0.002,0
"Il6ra",0,3.34510960949566,0.15,0.015,0
"Nr3c2",0,2.77083704025447,0.146,0.011,0
"Tug1",0,6.64595017058294,0.137,0.003,0
"St6gal1",0,1.95416891714985,0.164,0.03,0
"Cpne1",0,6.29037762393292,0.136,0.003,0
"Mob3b",0,5.17548850456223,0.137,0.004,0
"Syne1.2",0,9.64832942484841,0.133,0,0
"Sfi1",0,1.31938075984397,0.155,0.022,0
"Clec16a",0,2.5890079968677,0.146,0.013,0
"D17Wsu104e",0,9.16277764977598,0.132,0,0
"Kcp",0,7.16055561148137,0.132,0.001,0
"Serinc5",0,2.16350306432312,0.161,0.03,0
"Oas1a",0,1.85359831726821,0.156,0.026,0
"Nrp1",0,-1.54274206078482,0.507,0.637,0
"Pcca",0,2.29330583315271,0.164,0.034,0
"Chn2",0,1.88114281734577,0.167,0.038,0
"Zdhhc9",0,2.75144964744436,0.155,0.026,0
"Arhgap26",0,1.38959960313268,0.165,0.036,0
"Acsl3",0,2.4088931246577,0.16,0.032,0
"Zfand2a",0,2.21612806882552,0.161,0.033,0
"1110007C09Rik",0,8.84922392792311,0.128,0,0
"Plekhh2",0,5.0089307918881,0.132,0.005,0
"Tmem134",0,4.73132872386143,0.129,0.004,0
"Slc25a33",0,3.71969384968395,0.137,0.013,0
"Nr4a2",0,2.21313566807483,0.155,0.031,0
"Ppap2a",0,11.0222479113095,0.123,0,0
"H2-K2",0,6.67946115004768,0.124,0.001,0
"Serp2",0,3.16542565871167,0.134,0.012,0
"Ifitm2",0,-2.24797795776403,0.811,0.933,0
"AI593442",0,3.73992149476589,0.123,0.001,0
"Exoc2",0,2.10783332834222,0.156,0.034,0
"Zfp366",0,12.2900319380104,0.121,0,0
"Zap70",0,5.42627801901851,0.123,0.003,0
"Snord35b",0,10.5294845826224,0.119,0,0
"Gnaz",0,3.00763564750478,0.121,0.002,0
"Sdr39u1",0,1.85450675719311,0.144,0.025,0
"C920025E04Rik",0,10.3901577920363,0.119,0,0
"Glt25d1",0,9.09422134121105,0.118,0,0
"Dynlt1b",0,4.71955372404437,0.12,0.002,0
"AI462493",0,10.6100471096964,0.117,0,0
"Pla2g4a",0,3.93570998338224,0.125,0.008,0
"Crkl",0,7.72913229461828,0.119,0.002,0
"Abcc6",0,11.5464917789923,0.115,0,0
"Tmem223",0,8.93841818044453,0.115,0,0
"Asb4",0,5.90023199412348,0.116,0.002,0
"Cxx1c",0,8.73997237399307,0.114,0,0
"H2-Q2",0,8.59339632384372,0.114,0,0
"Cebpd",0,3.8400979621112,0.118,0.005,0
"AY074887",0,3.84065350021929,0.115,0.003,0
"Mecom.2",0,11.0454596065199,0.111,0,0
"Snhg8",0,5.0615150326659,0.114,0.003,0
"Gpr124",0,8.64986616602598,0.111,0,0
"Ly75",0,12.3149021084946,0.11,0,0
"Gm16897",0,5.1984518531293,0.112,0.003,0
"Mir7090",0,6.96858155129033,0.109,0,0
"H2-Q10",0,2.50588612531025,0.111,0.002,0
"Steap3",0,3.38564092688235,0.123,0.015,0
"Eps8",0,2.45247471719597,0.129,0.021,0
"Aldoart1",0,6.27569267581844,0.109,0.002,0
"Hsd3b7",0,5.96010707395157,0.11,0.003,0
"Gm3258",0,8.35785948236792,0.107,0,0
"Aaed1",0,2.29365985715258,0.123,0.016,0
"Txnl4b",0,1.78753173099318,0.115,0.01,0
"1110008L16Rik",0,3.07835823355808,0.118,0.014,0
"Gm9946",0,9.64046031731336,0.104,0,0
"Cachd1",0,2.67415350415655,0.114,0.011,0
"Phc1",0,2.03112279686364,0.123,0.02,0
"Snx22",0,2.32406860584742,0.109,0.006,0
"Ptges",0,5.27307371068146,0.107,0.005,0
"Gper1",0,4.88313609683904,0.105,0.003,0
"4632428N05Rik",0,5.33746381749786,0.102,0,0
"Zfml",0,7.8352579318614,0.101,0,0
"1810026B05Rik",0,8.29249911634688,0.101,0,0
"Gpr160",0,5.62795199410393,0.103,0.002,0
"Maob",0,3.97658945956834,0.111,0.011,0
"1810009A15Rik",0,3.67965541539191,0.102,0.002,0
"2900097C17Rik",0,9.28812178347719,0.099,0,0
"Dixdc1",0,7.06162497159258,0.1,0.001,0
"4933426M11Rik",0,8.60153405554304,0.099,0,0
"Pmaip1",0,3.58580402980928,0.112,0.013,0
"Ccdc109b",0,2.78167483987129,0.116,0.018,0
"Peg13",0,4.92703120699874,0.101,0.003,0
"Igsf5",0,8.90872443131891,0.098,0,0
"Bche",0,2.91374569295486,0.112,0.015,0
"Fam13a",0,3.85114894281375,0.105,0.008,0
"Tmc7",0,10.0804668556592,0.097,0,0
"Prkar2b",0,3.71826873117862,0.102,0.006,0
"Znrf3",0,2.4155147764496,0.111,0.016,0
"2610206C17Rik",0,5.5056480299857,0.095,0.001,0
"Mrpl53",0,4.85555233321536,0.095,0.002,0
"Dnmbp",0,6.77301142017742,0.094,0.001,0
"Neurl2",0,2.02739789590505,0.106,0.014,0
"Ptplad1",0,9.19413752344857,0.092,0,0
"Tmem179b",0,8.85196094817753,0.092,0,0
"Ciart",0,2.53673436636156,0.104,0.013,0
"Amot",0,2.78641148323082,0.105,0.014,0
"D830031N03Rik",0,10.8967298417429,0.09,0,0
"H2-Q1",0,7.43444291323624,0.09,0,0
"Ppapdc2",0,9.59045609264142,0.09,0,0
"Epb4.1l2",0,5.78087406033722,0.088,0.001,0
"Htra3",0,3.88812163365971,0.091,0.005,0
"Firre",0,7.6521096607876,0.087,0.001,0
"Epb4.1",0,8.21035129097602,0.085,0,0
"Grb7",0,11.7393636051031,0.085,0,0
"Zic5",0,11.7433892799863,0.085,0,0
"Sdpr",0,-1.45417843499046,0.675,0.76,0
"Adamtsl2",0,2.84919897000607,0.094,0.01,0
"Mboat1",0,4.09938221610086,0.088,0.004,0
"Chmp1b",0,8.40004147785466,0.083,0,0
"Baiap2l1",0,8.61508101097396,0.082,0,0
"Gm1821.2",0,6.60220012279959,0.082,0,0
"Snhg3",0,6.14009729767151,0.083,0.002,0
"Mir1966",0,4.84125361467354,0.082,0.001,0
"Pdf",0,6.4214081068867,0.084,0.003,0
"Thg1l",0,5.96081294794633,0.081,0.001,0
"Alg10b",0,7.7788975845984,0.081,0.001,0
"Ccdc23",0,8.94989330319875,0.079,0,0
"Nup98",0,2.46613005724397,0.088,0.009,0
"2810008D09Rik",0,9.78639099642106,0.079,0,0
"Vil1",0,10.7268839606109,0.078,0,0
"Taf9",0,9.00092732230511,0.078,0,0
"Rasgrp4",0,2.69108645327866,0.086,0.008,0
"C920021L13Rik",0,2.5554974426178,0.083,0.006,0
"Trcg1",0,5.99065022291963,0.077,0,0
"Hcn2",0,4.52456919546077,0.079,0.002,0
"Lypd1",0,7.80776939826536,0.077,0.001,0
"Ptger1",0,3.06741140695398,0.079,0.003,0
